Date,Description,Debit,Credit,Balance,Category,SubCategory
12/09/2024,Eftpos Debit                  12Sep21:33 Uber* Trip\,12.45,,8301.27,Transport & Travel,Taxi & Rental car
12/09/2024,Eftpos Debit                  12Sep18:36 Uber* Trip\,12.76,,8313.72,Transport & Travel,Taxi & Rental car
12/09/2024,Eftpos Debit                  12Sep13:04 Zlr*Haru Sushi        North Adelaidsa Au,10,,8326.48,Food & Beverage,Dining out
11/09/2024,Visa Purchase                 09Sep Nth Adel Foodland    North Ade,41.24,,8336.48,Food & Beverage,Food & Groceries
11/09/2024,Foreign Currency Conversn Fee,0.1,,8377.72,Fees & Charges,Fees & Charges
11/09/2024,Visa Purchase O/Seas          07Sep Sgd2.99 Amznprimesg Membersh,3.45,,8377.82,Entertainment & Recreation,TV
9/09/2024,Visa Purchase                 06Sep Nth Adel Foodland    North Ade,22.4,,8381.27,Food & Beverage,Food & Groceries
9/09/2024,Visa Purchase                 05Sep Brighton & Seacliff  Seacliff,11.8,,8403.67,Food & Beverage,Dining out
9/09/2024,Eftpos Debit                  09Sep09:30 Bakery On O'Connell   North Adelaidsa Au,23.94,,8415.47,Food & Beverage,Food & Groceries
7/09/2024,Visa Purchase                 05Sep Raa                  Mile End,103,,8439.41,Transport & Travel,Vehicle Expenses
7/09/2024,Visa Purchase                 05Sep Brighton & Seacliff  Seacliff,59,,8542.41,Food & Beverage,Dining out
7/09/2024,Visa Purchase                 04Sep Mitolo Coffee        Welland,27.68,,8601.41,Food & Beverage,Beverages
7/09/2024,Visa Purchase                 05Sep Brighton & Seacliff  Seacliff,23.6,,8629.09,Food & Beverage,Dining out
7/09/2024,Visa Purchase                 05Sep Sq *Village Asian Gr North Ade,19.4,,8652.69,Food & Beverage,Food & Groceries
7/09/2024,Visa Purchase                 05Sep Nth Adel Foodland    North Ade,14.73,,8672.09,Food & Beverage,Food & Groceries
7/09/2024,Eftpos Debit                  07Sep10:02 Bakery On O'Connell   North Adelaidsa Au,11.21,,8686.82,Food & Beverage,Food & Groceries
6/09/2024,Visa Purchase                 03Sep Amazon Au            Sydney So,79.8,,8698.03,Retail & Personal,Retail (shopping)
6/09/2024,Visa Purchase                 04Sep Cappos Fish Market   Adelaide,37.75,,8777.83,Food & Beverage,Food & Groceries
6/09/2024,Visa Purchase                 03Sep Telstra Prepaid      Melbourne,35,,8815.58,Bills & Payments,Telecommunications
6/09/2024,Visa Purchase                 03Sep Telstra Prepaid      Melbourne,10,,8850.58,Bills & Payments,Telecommunications
6/09/2024,Visa Purchase                 04Sep Beam Mobility Austra -,8.14,,8860.58,Bills & Payments,Telecommunications
6/09/2024,Visa Purchase                 04Sep Neuronau* Temphold-D Hawthorn,5.59,,8868.72,Transport & Travel,Vehicle Expenses
6/09/2024,Visa Purchase                 04Sep Neuronau* Temphold-C Hawthorn,5.59,,8874.31,Transport & Travel,Vehicle Expenses
6/09/2024,Eftpos Debit                  06Sep21:37 Uber* Trip\,13.95,,8879.9,Transport & Travel,Taxi & Rental car
6/09/2024,Eftpos Debit                  06Sep17:44 Neuronau* Trip-33\,7.12,,8893.85,Transport & Travel,Vehicle Expenses
6/09/2024,Eftpos Debit                  06Sep09:31 Bakery On O'Connell   North Adelaidsa Au,28.79,,8900.97,Food & Beverage,Food & Groceries
5/09/2024,Visa Purchase                 02Sep Bakery On O'Connell  North Ade,29.49,,8929.76,Food & Beverage,Food & Groceries
5/09/2024,Visa Purchase                 03Sep Neuronau* Temphold-Y Hawthorn,5.59,,8959.25,Transport & Travel,Vehicle Expenses
5/09/2024,Tafe Ap 30178466,,20,8964.84,Deposits,Deposit
4/09/2024,Visa Purchase                 02Sep Nth Adel Foodland    North Ade,29,,8944.84,Food & Beverage,Food & Groceries
4/09/2024,Visa Purchase                 01Sep Bakery On O'Connell  North Ade,19.19,,8973.84,Food & Beverage,Food & Groceries
4/09/2024,Visa Purchase                 01Sep Nth Adel Foodland    North Ade,13.32,,8993.03,Food & Beverage,Food & Groceries
4/09/2024,Andrew Kay Manag Wages 01092024,,617,9006.35,Income,Salary
4/09/2024,Eftpos Debit                  04Sep16:27 Jarvis Subaru         Adelaide     Sa Au,1309,,8389.35,Transport & Travel,Vehicle Expenses
3/09/2024,Visa Purchase                 01Sep Patreon* Membership  Internet,36.85,,9698.35,Entertainment & Recreation,TV
3/09/2024,Visa Purchase                 30Aug Bakery On O'Connell  North Ade,12.63,,9735.2,Food & Beverage,Food & Groceries
3/09/2024,Visa Purchase                 31Aug Neuronau* Temphold-M Hawthorn,5.59,,9747.83,Transport & Travel,Vehicle Expenses
3/09/2024,Eftpos Debit                  03Sep13:52 Neuronau* Trip-74\,6.1,,9753.42,Transport & Travel,Vehicle Expenses
2/09/2024,Visa Purchase                 29Aug Costco Wholesale Aus Kilburn,547.85,,9759.52,Food & Beverage,Food & Groceries
2/09/2024,Visa Purchase                 30Aug Sq *Ricky's Chicken  North Ade,38.44,,10307.37,Food & Beverage,Dining out
2/09/2024,Eftpos Debit                  01Sep01:13 Uber   *Trip Help.Uber.Com\,3,,10345.81,Transport & Travel,Taxi & Rental car
31/08/2024,Visa Purchase                 29Aug Brighton & Seacliff  Seacliff,57,,10348.81,Food & Beverage,Dining out
31/08/2024,Visa Purchase                 29Aug Brighton & Seacliff  Seacliff,22.8,,10405.81,Food & Beverage,Dining out
31/08/2024,Visa Purchase                 28Aug Bakery On O'Connell  North Ade,18.69,,10428.61,Food & Beverage,Food & Groceries
31/08/2024,Visa Purchase                 29Aug Brighton & Seacliff  Seacliff,15,,10447.3,Food & Beverage,Dining out
31/08/2024,Eftpos Credit                 31Aug22:10 Uber* Trip\,,0.21,10462.3,Deposits,Deposit
31/08/2024,Eftpos Debit                  31Aug21:54 Uber* Trip\,19.66,,10462.09,Transport & Travel,Taxi & Rental car
31/08/2024,Eftpos Debit                  31Aug17:41 Uber* Trip\,19.8,,10481.75,Transport & Travel,Taxi & Rental car
31/08/2024,Eftpos Debit                  31Aug14:54 Neuronau* Trip-Yp\,7.12,,10501.55,Transport & Travel,Vehicle Expenses
30/08/2024,Visa Purchase                 28Aug Neuronau* Temphold-M Hawthorn,5.08,,10508.67,Transport & Travel,Vehicle Expenses
30/08/2024,Eftpos Debit                  30Aug09:29 Bakery On O'Connell   North Adelaidsa Au,20.1,,10513.75,Food & Beverage,Food & Groceries
30/08/2024,Ato Ato006000020240120,,6337.06,10533.85,Government payments,Tax refunds
29/08/2024,Visa Purchase                 27Aug Cappos Fish Market   Adelaide,28.98,,4196.79,Food & Beverage,Food & Groceries
29/08/2024,Visa Purchase                 27Aug Nth Adel Foodland    North Ade,27.65,,4225.77,Food & Beverage,Food & Groceries
29/08/2024,Visa Purchase                 27Aug Bobo & Associates Pt Adelaide,8.7,,4253.42,Retail & Personal,Retail (shopping)
29/08/2024,Visa Purchase                 27Aug Thompsons Fruit & Ve Adelaide,8.41,,4262.12,Food & Beverage,Food & Groceries
29/08/2024,Eftpos Debit                  29Aug10:48 Costco Kilburn Adelaidkilburn      Sa Au,40.86,,4270.53,Food & Beverage,Food & Groceries
29/08/2024,Tfr Wdl BPAY Internet         29Aug06:02 440057              City Of Adelaide,567,,4311.39,Bills & Payments,Tax payments
28/08/2024,Visa Purchase                 25Aug Bakery On O'Connell  North Ade,25.76,,4878.39,Food & Beverage,Food & Groceries
28/08/2024,Visa Purchase                 26Aug Nth Adel Foodland    North Ade,14.97,,4904.15,Food & Beverage,Food & Groceries
28/08/2024,Eftpos Debit                  28Aug13:16 Neuronau* Trip-Xw\,7.12,,4919.12,Transport & Travel,Vehicle Expenses
27/08/2024,Visa Purchase                 23Aug Bakery On O'Connell  North Ade,12.42,,4926.24,Food & Beverage,Food & Groceries
26/08/2024,Visa Purchase                 22Aug Costco Wholesale Aus Kilburn,193.97,,4938.66,Food & Beverage,Food & Groceries
26/08/2024,Visa Purchase                 22Aug The Cancer Council S Eastwood,30,,5132.63,Bills & Payments,Utilities & Rates
26/08/2024,Visa Purchase                 23Aug Ls Perrymans Bakery  North Ade,14.9,,5162.63,Food & Beverage,Food & Groceries
24/08/2024,Visa Purchase                 21Aug Bakery On O'Connell  North Ade,18.69,,5177.53,Food & Beverage,Food & Groceries
24/08/2024,Visa Purchase                 22Aug Brow Threads & Lashe Salisbury,18.24,,5196.22,Retail & Personal,Retail (shopping)
24/08/2024,Visa Purchase                 22Aug Zlr*Haru Sushi       North Ade,10,,5214.46,Food & Beverage,Dining out
23/08/2024,Visa Purchase                 21Aug Sumar Grocery Pty Lt North Ade,58.48,,5224.46,Food & Beverage,Dining out
23/08/2024,Visa Purchase                 21Aug Nth Adel Foodland    North Ade,4.25,,5282.94,Food & Beverage,Food & Groceries
22/08/2024,Visa Purchase                 20Aug Krung Thep           North Ade,91.91,,5287.19,Food & Beverage,Dining out
22/08/2024,Visa Purchase                 19Aug Amazon Marketplace A Sydney So,28.99,,5379.1,Retail & Personal,Retail (shopping)
22/08/2024,Visa Purchase                 20Aug Nth Adel Foodland    North Ade,22.92,,5408.09,Food & Beverage,Food & Groceries
22/08/2024,Visa Purchase                 20Aug Nth Adel Foodland    North Ade,7.9,,5431.01,Food & Beverage,Food & Groceries
22/08/2024,Eftpos Debit                  22Aug17:15 Zlr*Metropolitan Freshnorth Adelaidsa Au,17.74,,5438.91,Food & Beverage,Food & Groceries
22/08/2024,Eftpos Debit                  22Aug13:52 Neuronau* Trip-Te\,7.12,,5456.65,Transport & Travel,Vehicle Expenses
22/08/2024,Atm Withdrawal                22Aug11:23 Banksa                Adelaide     5  Au,300,,5463.77,Withdrawals & Transfers,ATM & EFTPOS
22/08/2024,Eftpos Debit                  22Aug11:48 Neuronau* Trip-Rc\,6.1,,5763.77,Transport & Travel,Vehicle Expenses
21/08/2024,Visa Purchase                 17Aug Nth Adel Foodland    North Ade,22.48,,5769.87,Food & Beverage,Food & Groceries
21/08/2024,Visa Purchase                 18Aug Nth Adel Foodland    North Ade,16.08,,5792.35,Food & Beverage,Food & Groceries
20/08/2024,Visa Purchase                 18Aug Bakery On O'Connell  North Ade,18.59,,5808.43,Food & Beverage,Food & Groceries
20/08/2024,Visa Purchase                 16Aug Beam Mobility Austra -,7.12,,5827.02,Bills & Payments,Telecommunications
19/08/2024,Visa Purchase                 15Aug Say Cheese           Adelaide,34.92,,5834.14,Food & Beverage,Food & Groceries
19/08/2024,Visa Purchase                 15Aug Bakery On O'Connell  North Ade,22.22,,5869.06,Food & Beverage,Food & Groceries
19/08/2024,Visa Purchase                 16Aug Nth Adel Foodland    North Ade,20,,5891.28,Food & Beverage,Food & Groceries
19/08/2024,Visa Purchase                 15Aug Cons Fine Food       Adelaide,18.37,,5911.28,Food & Beverage,Food & Groceries
19/08/2024,Visa Purchase                 15Aug House Of Health Coll Adelaide,15.8,,5929.65,Food & Beverage,Food & Groceries
19/08/2024,Visa Purchase                 15Aug Hong Kong Grocery St Adelaide,14.17,,5945.45,Food & Beverage,Food & Groceries
19/08/2024,Eftpos Debit                  19Aug09:30 Bakery On O'Connell   North Adelaidsa Au,12.12,,5959.62,Food & Beverage,Food & Groceries
19/08/2024,Eftpos Credit                 18Aug00:54 Uber* Trip\,,0.02,5971.74,Deposits,Deposit
19/08/2024,Eftpos Debit                  18Aug00:41 Uber* Trip\,20.06,,5971.72,Transport & Travel,Taxi & Rental car
19/08/2024,Eftpos Debit                  17Aug21:10 Uber* Trip\,20.3,,5991.78,Transport & Travel,Taxi & Rental car
17/08/2024,Visa Purchase                 14Aug Color Club Pty Ltd   North Ade,72.72,,6012.08,Retail & Personal,Retail (shopping)
17/08/2024,Visa Purchase                 15Aug Zlr*Cocos@Centralmar Adelaide,15.85,,6084.8,Food & Beverage,Food & Groceries
17/08/2024,Visa Purchase                 15Aug Bobo & Associates Pt Adelaide,8,,6100.65,Retail & Personal,Retail (shopping)
17/08/2024,Atm Withdrawal                17Aug14:58 Atmx 139 Oconnell St   North Adelaid08Au,150,,6108.65,Withdrawals & Transfers,ATM & EFTPOS
17/08/2024,Eftpos Debit                  17Aug10:05 Bakery On O'Connell   North Adelaidsa Au,23.43,,6258.65,Food & Beverage,Food & Groceries
16/08/2024,Eftpos Debit                  16Aug09:28 Bakery On O'Connell   North Adelaidsa Au,24.24,,6282.08,Food & Beverage,Food & Groceries
15/08/2024,Visa Purchase                 12Aug Ticketek Web         Sydney,757.45,,6306.32,Entertainment & Recreation,Attractions
15/08/2024,Visa Purchase                 13Aug Gn Circleoffriendsa  Summertow,51.63,,7063.77,Bills & Payments,Gifts & Donations
15/08/2024,Visa Purchase                 13Aug Prestige Dry Clean   North Ade,33,,7115.4,Home & Property,Services & Tradespeople
15/08/2024,Visa Purchase                 13Aug Nth Adel Foodland    North Ade,16.94,,7148.4,Food & Beverage,Food & Groceries
15/08/2024,Eftpos Debit                  15Aug16:24 Neuronau* Trip-Lb\,6.61,,7165.34,Transport & Travel,Vehicle Expenses
15/08/2024,Eftpos Debit                  15Aug14:58 Neuronau* Trip-Hk\,6.61,,7171.95,Transport & Travel,Vehicle Expenses
14/08/2024,Visa Purchase                 12Aug Grill'd (Norwood)    Norwood,19.1,,7178.56,Food & Beverage,Dining out
14/08/2024,Visa Purchase                 11Aug Nth Adel Foodland    North Ade,14,,7197.66,Food & Beverage,Food & Groceries
14/08/2024,Visa Purchase                 12Aug Nth Adel Foodland    North Ade,10.99,,7211.66,Food & Beverage,Food & Groceries
14/08/2024,Visa Purchase                 11Aug North Adelaide Haru  North Ade,10,,7222.65,Food & Beverage,Dining out
14/08/2024,Tfr Wdl BPAY Internet         14Aug11:46 0207782150          Sa Water,175.01,,7232.65,Bills & Payments,Utilities & Rates
14/08/2024,Eftpos Debit                  14Aug10:30 Bakery On O'Connell   North Adelaidsa Au,17.78,,7407.66,Food & Beverage,Food & Groceries
13/08/2024,Foreign Currency Conversn Fee,0.1,,7425.44,Fees & Charges,Fees & Charges
13/08/2024,Visa Purchase O/Seas          07Aug Sgd2.99 Amznprimesg Membersh,3.48,,7425.54,Entertainment & Recreation,TV
13/08/2024,Eftpos Debit                  13Aug18:51 Neuronau* Trip-Y1\,7.63,,7429.02,Transport & Travel,Vehicle Expenses
13/08/2024,Osko Withdrawal               13Aug16:19 Betta Home Furnishings,267.5,,7436.65,Withdrawals & Transfers,Withdrawal
12/08/2024,Osko Withdrawal               12Aug18:38 Solid Pink Disco Jodi Godby,135,,7704.15,Withdrawals & Transfers,Withdrawal
12/08/2024,Eftpos Debit                  12Aug14:41 Www.Gelatomessina.Com\,32,,7839.15,Food & Beverage,Dining out
10/08/2024,Visa Purchase                 06Aug Adelaide Entertainme Hindmarsh,45.4,,7871.15,Food & Beverage,Dining out
10/08/2024,Visa Purchase                 07Aug Telstra Prepaid      Melbourne,35,,7916.55,Bills & Payments,Telecommunications
10/08/2024,Visa Purchase                 07Aug Bakery On O'Connell  North Ade,12.12,,7951.55,Food & Beverage,Food & Groceries
10/08/2024,Visa Purchase                 07Aug Telstra Prepaid      Melbourne,10,,7963.67,Bills & Payments,Telecommunications
10/08/2024,Visa Purchase                 08Aug Bounce - Usebounce.C Httpsuseb,4.1,,7973.67,Home & Property,Services & Tradespeople
10/08/2024,Eftpos Debit                  10Aug15:30 Uber* Trip\,14.8,,7977.77,Transport & Travel,Taxi & Rental car
10/08/2024,Eftpos Debit                  10Aug13:13 Uber* Trip\,14.97,,7992.57,Transport & Travel,Taxi & Rental car
9/08/2024,Eftpos Debit                  09Aug19:08 Uber* Trip\,30.72,,8007.54,Transport & Travel,Taxi & Rental car
9/08/2024,Eftpos Debit                  09Aug13:24 Www.Gelatomessina.Com\,27.6,,8038.26,Food & Beverage,Food & Groceries
8/08/2024,Visa Purchase                 06Aug Elysian Salon & Spa  Adelaide,504.3,,8065.86,Retail & Personal,Retail (shopping)
8/08/2024,Visa Purchase                 06Aug Zlr*Mr Viet - Chinat Adelaide,18.17,,8570.16,Food & Beverage,Dining out
8/08/2024,Visa Purchase                 06Aug Beam Mobility Austra -,7.63,,8588.33,Bills & Payments,Telecommunications
8/08/2024,Eftpos Debit                  08Aug11:28 Uber* Trip\,5,,8595.96,Transport & Travel,Taxi & Rental car
7/08/2024,Visa Purchase                 04Aug Nth Adel Foodland    North Ade,16.75,,8600.96,Food & Beverage,Food & Groceries
7/08/2024,Visa Purchase                 05Aug Zlr*St George's Bake Adelaide,12,,8617.71,Food & Beverage,Food & Groceries
7/08/2024,Visa Purchase                 05Aug Zlr*St George's Bake Adelaide,5.5,,8629.71,Food & Beverage,Food & Groceries
7/08/2024,Andrew Kay Manag Wages 04082024,,556,8635.21,Income,Salary
7/08/2024,Eftpos Debit                  07Aug13:45 Uber* Trip\,34.26,,8079.21,Transport & Travel,Taxi & Rental car
6/08/2024,Visa Purchase                 01Aug Ampol North Adelaide North Ade,55.99,,8113.47,Transport & Travel,Petrol
6/08/2024,Visa Purchase                 04Aug Bws/123 Oconnell Str Nrth Adel,51,,8169.46,Food & Beverage,Beverages
6/08/2024,Visa Purchase                 01Aug Bettys Burgers Austr Adelaide,30.9,,8220.46,Food & Beverage,Dining out
6/08/2024,Visa Purchase                 03Aug Coles 4940           Mount Bar,27.3,,8251.36,Food & Beverage,Food & Groceries
6/08/2024,Visa Purchase                 04Aug Zlr*Metropolitan Fre North Ade,22.27,,8278.66,Food & Beverage,Food & Groceries
6/08/2024,Visa Purchase                 03Aug Lowe's Meat Co.      Mount Bar,20.67,,8300.93,Food & Beverage,Food & Groceries
